TEXT_FILE,QUOTE_TRANSCRIPTION,REGION,DATES,Geonames_ID,JSON,Alternate Names,Latitude,Longitude,Column,Column2,Comments,Column3,Column4,Column5
qasim.txt,Sa'īd (Qasr),Western Arabia,10,11829346,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Rawḑat as Sa‘īd</toponymName>
    <name>Rawḑat as Sa‘īd</name>
    <lat>26.41203</lat>
    <lng>44.09669</lng>
    <geonameId>11829346</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>H</fcl>
    <fcode>WTRH</fcode>
    <fclName>stream, lake, ...</fclName>
    <fcodeName>waterhole(s)</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""05"">08</adminCode1>
    <adminName1>Al-Qassim Region</adminName1>
    <asciiName>Rawdat as Sa`id</asciiName>
    <alternateNames>Rawdat as Sa`id,Rawḑat as Sa‘īd,روضة السَّعيد</alternateNames>
    <elevation/>
    <srtm3>591</srtm3>
    <astergdem>587</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Rawḑat as Sa‘īd</alternateName>
    <alternateName lang=""ar"">روضة السَّعيد</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
</geoname>
","Rawdat as Sa`id,Rawḑat as Sa‘īd,روضة السَّعيد",26.41203,44.09669,,,,,,
dhafrah.txt,Qarmidah,Trucial States,10,286903,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Qurayyah</toponymName>
    <name>Qurayyah</name>
    <lat>24.01268</lat>
    <lng>56.25294</lng>
    <geonameId>286903</geonameId>
    <countryCode>OM</countryCode>
    <countryName>Oman</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""BU"">10</adminCode1>
    <adminName1>Al Buraimi</adminName1>
    <asciiName>Qurayyah</asciiName>
    <alternateNames>Qarayyah,Qaryah,Qurayyah,qryt,قريّة</alternateNames>
    <elevation/>
    <srtm3>803</srtm3>
    <astergdem>805</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Qarayyah</alternateName>
    <alternateName>Qaryah</alternateName>
    <alternateName>Qurayyah</alternateName>
    <alternateName lang=""ar"">قريّة</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Muscat</timezone>
    <bbox>
        <west>56.2431</west>
        <north>24.02167</north>
        <east>56.26279</east>
        <south>24.00368</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Qarayyah,Qaryah,Qurayyah,qryt,قريّة",24.01268,56.25294,,,,,,
shammar_jabal.txt,Bida',Western Arabia,10,393278,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Bid‘</toponymName>
    <name>Al Bid‘</name>
    <lat>28.27272</lat>
    <lng>43.24278</lng>
    <geonameId>393278</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPLL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated locality</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""06"">13</adminCode1>
    <adminName1>Ha'il Region</adminName1>
    <asciiName>Al Bid`</asciiName>
    <alternateNames>Al Bid`,Al Bid‘,البدع</alternateNames>
    <elevation/>
    <srtm3>686</srtm3>
    <astergdem>686</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""ar"">Al Bid‘</alternateName>
    <alternateName lang=""ar"">البدع</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>43.24176</west>
        <north>28.27361</north>
        <east>43.24381</east>
        <south>28.27182</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Bid`,Al Bid‘,البدع",28.27272,43.24278,,,,,,
euphrates.txt,Khidhar Aliyās,Iraq and Kuwait,25,99154,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Khidr</toponymName>
    <name>Al Khidr</name>
    <lat>31.20348</lat>
    <lng>45.56434</lng>
    <geonameId>99154</geonameId>
    <countryCode>IQ</countryCode>
    <countryName>Iraq</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""MU"">03</adminCode1>
    <adminName1>Al Muthanna Governorate</adminName1>
    <asciiName>Al Khidr</asciiName>
    <alternateNames>Al Khadr,Al Khaḑr,Al Khidhr,Al Khidr,Al Khiḑr,El Khudr,Khidhar,Khidhr,alkhdr,الخضر</alternateNames>
    <elevation/>
    <srtm3>9</srtm3>
    <astergdem>2</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2>9166626</adminCode2>
    <adminName2>Al-Khidir District</adminName2>
    <alternateName>Al Khaḑr</alternateName>
    <alternateName>Al Khidhr</alternateName>
    <alternateName lang=""ar"">Al Khiḑr</alternateName>
    <alternateName>El Khudr</alternateName>
    <alternateName>Khidhar</alternateName>
    <alternateName>Khidhr</alternateName>
    <alternateName lang=""ar"">الخضر</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Baghdad</timezone>
    <bbox>
        <west>45.55382</west>
        <north>31.21247</north>
        <east>45.57485</east>
        <south>31.19448</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Khadr,Al Khaḑr,Al Khidhr,Al Khidr,Al Khiḑr,El Khudr,Khidhar,Khidhr,alkhdr,الخضر",31.20348,45.56434,,,,,,
fao.txt,Fāo,Iraq and Kuwait,25,99446,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Fāw</toponymName>
    <name>Al Fāw</name>
    <lat>29.97421</lat>
    <lng>48.47309</lng>
    <geonameId>99446</geonameId>
    <countryCode>IQ</countryCode>
    <countryName>Iraq</countryName>
    <fcl>P</fcl>
    <fcode>PPLA2</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>seat of a second-order administrative division</fcodeName>
    <population>104569</population>
    <adminCode1 ISO3166-2=""BA"">02</adminCode1>
    <adminName1>Basra</adminName1>
    <asciiName>Al Faw</asciiName>
    <alternateNames>Al Faw,Al Fāw,Al'-Fau,Fao,Fao Terminal,Fava,alfaw,Аль-Фау,الفاو</alternateNames>
    <elevation/>
    <srtm3>2</srtm3>
    <astergdem>6</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2>9166549</adminCode2>
    <adminName2>Al-Faw District</adminName2>
    <alternateName>Al Faw</alternateName>
    <alternateName lang=""ar"">Al Fāw</alternateName>
    <alternateName>Fao</alternateName>
    <alternateName>Fao Terminal</alternateName>
    <alternateName>Fava</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Al-Faw_Peninsula</alternateName>
    <alternateName lang=""unlc"">IQFAO</alternateName>
    <alternateName lang=""ru"">Аль-Фау</alternateName>
    <alternateName lang=""ar"">الفاو</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Baghdad</timezone>
    <bbox>
        <west>48.42465</west>
        <north>30.01616</north>
        <east>48.52153</east>
        <south>29.93227</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Faw,Al Fāw,Al'-Fau,Fao,Fao Terminal,Fava,alfaw,Аль-Фау,الفاو",29.97421,48.47309,,,,,,
aridh_district.txt,Sidūs,Western Arabia,25,101816,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Sudūs</toponymName>
    <name>Sudūs</name>
    <lat>24.99374</lat>
    <lng>46.20788</lng>
    <geonameId>101816</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""01"">10</adminCode1>
    <adminName1>Riyadh Region</adminName1>
    <asciiName>Sudus</asciiName>
    <alternateNames>Sadus,Sidus,Sidūs,Sudus,Sudūs,sdws,سدوس</alternateNames>
    <elevation/>
    <srtm3>796</srtm3>
    <astergdem>800</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Sadus</alternateName>
    <alternateName>Sidūs</alternateName>
    <alternateName lang=""ar"">Sudūs</alternateName>
    <alternateName lang=""ar"">سدوس</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>46.19795</west>
        <north>25.00274</north>
        <east>46.2178</east>
        <south>24.98475</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Sadus,Sidus,Sidūs,Sudus,Sudūs,sdws,سدوس",24.99374,46.20788,,,,,,
aridh_district.txt,Salbūkh,Western Arabia,25,102496,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Şulbūkh</toponymName>
    <name>Şulbūkh</name>
    <lat>25.07752</lat>
    <lng>46.34453</lng>
    <geonameId>102496</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""01"">10</adminCode1>
    <adminName1>Riyadh Region</adminName1>
    <asciiName>Sulbukh</asciiName>
    <alternateNames>As Salbukh,As Salbūkh,Salbukh,Salbūkh,Sulbukh,slbwkh,Şalbūkh,Şulbūkh,صلبوخ</alternateNames>
    <elevation/>
    <srtm3>692</srtm3>
    <astergdem>694</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>As Salbūkh</alternateName>
    <alternateName>Salbukh</alternateName>
    <alternateName>Salbūkh</alternateName>
    <alternateName>Şalbūkh</alternateName>
    <alternateName lang=""ar"">Şulbūkh</alternateName>
    <alternateName lang=""ar"">صلبوخ</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>46.3346</west>
        <north>25.08652</north>
        <east>46.35446</east>
        <south>25.06853</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","As Salbukh,As Salbūkh,Salbukh,Salbūkh,Sulbukh,slbwkh,Şalbūkh,Şulbūkh,صلبوخ",25.07752,46.34453,,,,,,
qasim.txt,Fahaid ('Ain Ibn-),Western Arabia,25,107840,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Ayn Ibn Fuhayd</toponymName>
    <name>Ayn Ibn Fuhayd</name>
    <lat>26.77157</lat>
    <lng>44.2071</lng>
    <geonameId>107840</geonameId>
    <countryCode>SA</countryCode>
    <countryName>Saudi Arabia</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""05"">08</adminCode1>
    <adminName1>Al-Qassim Region</adminName1>
    <asciiName>Ayn Ibn Fuhayd</asciiName>
    <alternateNames>Ain ibn Fuhaid,`Ayn Ibn Fuhayd,عَين ابن فهيد,‘Ayn Ibn Fuhayd</alternateNames>
    <elevation/>
    <srtm3>544</srtm3>
    <astergdem>544</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Ain ibn Fuhaid</alternateName>
    <alternateName>‘Ayn Ibn Fuhayd</alternateName>
    <alternateName lang=""ar"">عَين ابن فهيد</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Riyadh</timezone>
    <bbox>
        <west>44.19702</west>
        <north>26.78056</north>
        <east>44.21717</east>
        <south>26.76257</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Ain ibn Fuhaid,`Ayn Ibn Fuhayd,عَين ابن فهيد,‘Ayn Ibn Fuhayd",26.77157,44.2071,,,,,,
shu_aib_shaikh.txt,Laz,Persian Coast,25,125794,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Lāvān</toponymName>
    <name>Lāvān</name>
    <lat>26.80742</lat>
    <lng>53.37411</lng>
    <geonameId>125794</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""22"">11</adminCode1>
    <adminName1>Hormozgan</adminName1>
    <asciiName>Lavan</asciiName>
    <alternateNames>Lavan,Lez,Lāvān,lawan,liz,لاوان,لِز</alternateNames>
    <elevation/>
    <srtm3>5</srtm3>
    <astergdem>8</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""unlc"">IRLVP</alternateName>
    <alternateName lang=""fa"">Lāvān</alternateName>
    <alternateName>Lez</alternateName>
    <alternateName lang=""fa"">لاوان</alternateName>
    <alternateName lang=""fa"">لِز</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>53.36403</west>
        <north>26.81642</north>
        <east>53.38419</east>
        <south>26.79843</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Lavan,Lez,Lāvān,lawan,liz,لاوان,لِز",26.80742,53.37411,,,,,,
shamil_district.txt,Dīzak,Persian Coast,25,136268,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Dozdak-e Soflá</toponymName>
    <name>Dozdak-e Soflá</name>
    <lat>31.09416</lat>
    <lng>51.16498</lng>
    <geonameId>136268</geonameId>
    <countryCode>IR</countryCode>
    <countryName>Iran</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""17"">05</adminCode1>
    <adminName1>Kohgiluyeh and Boyer-Ahmad</adminName1>
    <asciiName>Dozdak-e Sofla</asciiName>
    <alternateNames>Dezak,Dezak-e `Olya,Dezak-e ‘Olyā,Dozak,Dozdak,Dozdak-e Sofla,Dozdak-e Soflá,dzdk,dzdk sfly,dzk,دزدک,دزدک سفلی,دزك,دِزَك,دِزَكِ عُلیا</alternateNames>
    <elevation/>
    <srtm3>1391</srtm3>
    <astergdem>1391</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Dezak</alternateName>
    <alternateName>Dezak-e ‘Olyā</alternateName>
    <alternateName>Dozak</alternateName>
    <alternateName>Dozdak</alternateName>
    <alternateName>Dozdak-e Soflá</alternateName>
    <alternateName lang=""fa"">دزدک</alternateName>
    <alternateName lang=""fa"">دزدک سفلی</alternateName>
    <alternateName lang=""fa"">دزك</alternateName>
    <alternateName>دزك</alternateName>
    <alternateName lang=""fa"">دِزَك</alternateName>
    <alternateName lang=""fa"">دِزَكِ عُلیا</alternateName>
    <timezone dstOffset=""3.5"" gmtOffset=""3.5"">Asia/Tehran</timezone>
    <bbox>
        <west>51.15447</west>
        <north>31.10316</north>
        <east>51.17548</east>
        <south>31.08517</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Dezak,Dezak-e `Olya,Dezak-e ‘Olyā,Dozak,Dozdak,Dozdak-e Sofla,Dozdak-e Soflá,dzdk,dzdk sfly,dzk,دزدک,دزدک سفلی,دزك,دِزَك,دِزَكِ عُلیا",31.09416,51.16498,,,,,,
falaij_wadi.txt,Falaij,Oman,25,288341,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Fulayj</toponymName>
    <name>Fulayj</name>
    <lat>23.71611</lat>
    <lng>56.905</lng>
    <geonameId>288341</geonameId>
    <countryCode>OM</countryCode>
    <countryName>Oman</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""BS"">11</adminCode1>
    <adminName1>Al Batinah North</adminName1>
    <asciiName>Fulayj</asciiName>
    <alternateNames>Al Falaj,Al Falaj al Hadith,Al Falaj al Ḩadith,Falaj,Fulayj</alternateNames>
    <elevation/>
    <srtm3>342</srtm3>
    <astergdem>345</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Falaj</alternateName>
    <alternateName>Al Falaj al Ḩadith</alternateName>
    <alternateName>Falaj</alternateName>
    <alternateName>Fulayj</alternateName>
    <timezone dstOffset=""4.0"" gmtOffset=""4.0"">Asia/Muscat</timezone>
    <bbox>
        <west>56.89518</west>
        <north>23.7251</north>
        <east>56.91482</east>
        <south>23.70712</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Falaj,Al Falaj al Hadith,Al Falaj al Ḩadith,Falaj,Fulayj",23.71611,56.905,,,,,,
qatar.txt,Wakrah,Trucial States,25,289915,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Wakrah</toponymName>
    <name>Al Wakrah</name>
    <lat>25.17151</lat>
    <lng>51.60337</lng>
    <geonameId>289915</geonameId>
    <countryCode>QA</countryCode>
    <countryName>Qatar</countryName>
    <fcl>P</fcl>
    <fcode>PPLA</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>seat of a first-order administrative division</fcodeName>
    <population>26436</population>
    <adminCode1 ISO3166-2=""WA"">10</adminCode1>
    <adminName1>Al Wakrah</adminName1>
    <asciiName>Al Wakrah</asciiName>
    <alternateNames>Al Wakrah,Al Waqra,Al Waqrah,Wakra,Wakrah,Waqra,alwkrt,الوكرة</alternateNames>
    <elevation/>
    <srtm3>9</srtm3>
    <astergdem>8</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Wakrah</alternateName>
    <alternateName>Al Waqra</alternateName>
    <alternateName>Al Waqrah</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Al_Wakrah</alternateName>
    <alternateName lang=""wkdt"">Q7961210</alternateName>
    <alternateName lang=""unlc"">QAWAK</alternateName>
    <alternateName>Wakra</alternateName>
    <alternateName>Wakrah</alternateName>
    <alternateName>Waqra</alternateName>
    <alternateName lang=""ar"">الوكرة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Qatar</timezone>
    <bbox>
        <west>51.58006</west>
        <north>25.1926</north>
        <east>51.62668</east>
        <south>25.15042</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Al Wakrah,Al Waqra,Al Waqrah,Wakra,Wakrah,Waqra,alwkrt,الوكرة",25.17151,51.60337,,,,,,
qatar.txt,Laqtah,Trucial States,25,11207887,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Laqţah</toponymName>
    <name>Laqţah</name>
    <lat>25.3413</lat>
    <lng>51.3099</lng>
    <geonameId>11207887</geonameId>
    <countryCode>QA</countryCode>
    <countryName>Qatar</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""SH"">14</adminCode1>
    <adminName1>Al-Shahaniya</adminName1>
    <asciiName>Laqtah</asciiName>
    <alternateNames>Laqtah,Laqţah,lqtt,لقطة</alternateNames>
    <elevation/>
    <srtm3>29</srtm3>
    <astergdem>31</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Laqţah</alternateName>
    <alternateName lang=""ar"">لقطة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Qatar</timezone>
    <bbox>
        <west>51.29995</west>
        <north>25.35029</north>
        <east>51.31985</east>
        <south>25.33231</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Laqtah,Laqţah,lqtt,لقطة",25.3413,51.3099,,,,,,
qatar.txt,Markhīyah,Trucial States,25,289937,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Al Markhīyah</toponymName>
    <name>Al Markhīyah</name>
    <lat>25.33333</lat>
    <lng>51.48333</lng>
    <geonameId>289937</geonameId>
    <countryCode>QA</countryCode>
    <countryName>Qatar</countryName>
    <fcl>H</fcl>
    <fcode>WLL</fcode>
    <fclName>stream, lake, ...</fclName>
    <fcodeName>well</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""DA"">01</adminCode1>
    <adminName1>Baladīyat ad Dawḩah</adminName1>
    <asciiName>Al Markhiyah</asciiName>
    <alternateNames>Al Markhiyah,Al Markhīyah,Markhiyah,Markhīyah,aalmarkhiat,اَلْمَرْخِيَّة</alternateNames>
    <elevation/>
    <srtm3>19</srtm3>
    <astergdem>18</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Markhīyah</alternateName>
    <alternateName>Markhīyah</alternateName>
    <alternateName lang=""ar"">اَلْمَرْخِيَّة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Qatar</timezone>
</geoname>
","Al Markhiyah,Al Markhīyah,Markhiyah,Markhīyah,aalmarkhiat,اَلْمَرْخِيَّة",25.33333,51.48333,,,,,,
qatar.txt,Mushairib,Trucial States,25,411808,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Mushayrib</toponymName>
    <name>Mushayrib</name>
    <lat>25.2846</lat>
    <lng>51.5205</lng>
    <geonameId>411808</geonameId>
    <countryCode>QA</countryCode>
    <countryName>Qatar</countryName>
    <fcl>P</fcl>
    <fcode>PPLX</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>section of populated place</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""DA"">01</adminCode1>
    <adminName1>Baladīyat ad Dawḩah</adminName1>
    <asciiName>Mushayrib</asciiName>
    <alternateNames>Mushayrib,mushayrib,مُشَيْرِب</alternateNames>
    <elevation/>
    <srtm3>10</srtm3>
    <astergdem>17</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Mushayrib</alternateName>
    <alternateName>Mushayrib</alternateName>
    <alternateName lang=""wkdt"">Q6941242</alternateName>
    <alternateName lang=""ar"">مُشَيْرِب</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Qatar</timezone>
    <bbox>
        <west>51.51653</west>
        <north>25.2882</north>
        <east>51.52448</east>
        <south>25.28101</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","Mushayrib,mushayrib,مُشَيْرِب",25.2846,51.5205,,,,,,
qatar.txt,Na'aijah,Trucial States,25,289698,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>Nu‘ayjah</toponymName>
    <name>Nu‘ayjah</name>
    <lat>25.24617</lat>
    <lng>51.53227</lng>
    <geonameId>289698</geonameId>
    <countryCode>QA</countryCode>
    <countryName>Qatar</countryName>
    <fcl>P</fcl>
    <fcode>PPL</fcode>
    <fclName>city, village,...</fclName>
    <fcodeName>populated place</fcodeName>
    <population>19975</population>
    <adminCode1 ISO3166-2=""DA"">01</adminCode1>
    <adminName1>Baladīyat ad Dawḩah</adminName1>
    <asciiName>Nu'ayjah</asciiName>
    <alternateNames>An Nu`ayiah,An Nu‘ayiah,Na'aijah,Naeeja,Naeejeh,Na’aijah,Nu`aija,Nu`auah,Nu`ayjah,Nu‘aija,Nu‘auah,Nu‘ayjah,نُعَيْجَة</alternateNames>
    <elevation/>
    <srtm3>14</srtm3>
    <astergdem>22</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>An Nu‘ayiah</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Nu%60ayjah</alternateName>
    <alternateName>Na’aijah</alternateName>
    <alternateName>Naeeja</alternateName>
    <alternateName>Naeejeh</alternateName>
    <alternateName>Nu‘aija</alternateName>
    <alternateName>Nu‘auah</alternateName>
    <alternateName>Nu‘ayjah</alternateName>
    <alternateName lang=""ar"">نُعَيْجَة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Qatar</timezone>
    <bbox>
        <west>51.51238</west>
        <north>25.26416</north>
        <east>51.55216</east>
        <south>25.22818</south>
        <accuracyLevel>0</accuracyLevel>
    </bbox>
</geoname>
","An Nu`ayiah,An Nu‘ayiah,Na'aijah,Naeeja,Naeejeh,Na’aijah,Nu`aija,Nu`auah,Nu`ayjah,Nu‘aija,Nu‘auah,Nu‘ayjah,نُعَيْجَة",25.24617,51.53227,,,,,,
qatar.txt,Sakhāmah,Trucial States,25,289875,"<?xml version=""1.0"" encoding=""UTF-8"" standalone=""no""?>
<geoname>
    <toponymName>As Sakhāmah</toponymName>
    <name>As Sakhāmah</name>
    <lat>25.48139</lat>
    <lng>51.41861</lng>
    <geonameId>289875</geonameId>
    <countryCode>QA</countryCode>
    <countryName>Qatar</countryName>
    <fcl>H</fcl>
    <fcode>WLL</fcode>
    <fclName>stream, lake, ...</fclName>
    <fcodeName>well</fcodeName>
    <population>0</population>
    <adminCode1 ISO3166-2=""ZA"">13</adminCode1>
    <adminName1>Al Daayen</adminName1>
    <asciiName>As Sakhamah</asciiName>
    <alternateNames>Al Sakhama,Al Sakhamah,As Sakhamah,As Sakhkhamah,As Sakhkhaman,As Sakhkhāmah,As Sakhāmah,Sakhama,Sakhamah,Sakhāmah,aalsakhamat,اَلسَّخَامَة</alternateNames>
    <elevation/>
    <srtm3>13</srtm3>
    <astergdem>21</astergdem>
    <continentCode>AS</continentCode>
    <adminCode2/>
    <adminName2/>
    <alternateName>Al Sakhama</alternateName>
    <alternateName>Al Sakhamah</alternateName>
    <alternateName>As Sakhāmah</alternateName>
    <alternateName>As Sakhkhāmah</alternateName>
    <alternateName>As Sakhkhaman</alternateName>
    <alternateName lang=""link"">https://en.wikipedia.org/wiki/Al_Sakhama</alternateName>
    <alternateName>Sakhama</alternateName>
    <alternateName>Sakhāmah</alternateName>
    <alternateName lang=""ar"">اَلسَّخَامَة</alternateName>
    <timezone dstOffset=""3.0"" gmtOffset=""3.0"">Asia/Qatar</timezone>
</geoname>
","Al Sakhama,Al Sakhamah,As Sakhamah,As Sakhkhamah,As Sakhkhaman,As Sakhkhāmah,As Sakhāmah,Sakhama,Sakhamah,Sakhāmah,aalsakhamat,اَلسَّخَامَة",25.48139,51.41861,,,,,,
